"GEO_ID","NAME","P6_001N","P6_001NA","P6_002N","P6_002NA","P6_003N","P6_003NA","P6_004N","P6_004NA","P6_005N","P6_005NA","P6_006N","P6_006NA","P6_007N","P6_007NA",
"0500000US48059","Callahan County, Texas","14685","null","13068","null","269","null","412","null","109","null","27","null","800","null",
"0500000US48061","Cameron County, Texas","592907","null","331394","null","3410","null","6151","null","3637","null","378","null","247937","null",
"0500000US48063","Camp County, Texas","13815","null","8673","null","2092","null","330","null","154","null","32","null","2534","null",
"0500000US48065","Carson County, Texas","6339","null","5545","null","91","null","273","null","33","null","15","null","382","null",
"0500000US48067","Cass County, Texas","30094","null","22923","null","4941","null","906","null","199","null","56","null","1069","null",
"0500000US48069","Castro County, Texas","9404","null","5629","null","155","null","141","null","49","null","14","null","3416","null",
"0500000US48071","Chambers County, Texas","52189","null","37827","null","3763","null","1251","null","879","null","50","null","8419","null",
"0500000US48073","Cherokee County, Texas","55431","null","36801","null","7069","null","1469","null","418","null","49","null","9625","null",
"0500000US48075","Childress County, Texas","7347","null","5010","null","672","null","162","null","93","null","36","null","1374","null",
"0500000US48077","Clay County, Texas","10939","null","9831","null","121","null","416","null","87","null","7","null","477","null",
"0500000US48079","Cochran County, Texas","3014","null","1872","null","94","null","52","null","16","null","2","null","978","null",
"0500000US48081","Coke County, Texas","3655","null","3059","null","23","null","117","null","17","null","13","null","426","null",
"0500000US48083","Coleman County, Texas","8258","null","7079","null","236","null","258","null","58","null","11","null","616","null",
"0500000US48085","Collin County, Texas","1189349","null","690328","null","126186","null","27203","null","206884","null","2409","null","136339","null",
"0500000US48087","Collingsworth County, Texas","2977","null","2195","null","148","null","86","null","32","null","21","null","495","null",
"0500000US48089","Colorado County, Texas","22920","null","15392","null","2535","null","363","null","132","null","19","null","4479","null",
"0500000US48091","Comal County, Texas","188677","null","143755","null","5409","null","4817","null","3517","null","439","null","30740","null",
"0500000US48093","Comanche County, Texas","15332","null","11943","null","127","null","445","null","62","null","15","null","2740","null",
"0500000US48095","Concho County, Texas","3651","null","2813","null","105","null","68","null","47","null","11","null","607","null",
"0500000US48097","Cooke County, Texas","46526","null","36254","null","1687","null","1731","null","446","null","52","null","6356","null",
"0500000US48099","Coryell County, Texas","94113","null","59658","null","15290","null","2728","null","3238","null","1539","null","11660","null",
"0500000US48101","Cottle County, Texas","1532","null","1132","null","128","null","39","null","18","null","13","null","202","null",
"0500000US48103","Crane County, Texas","5842","null","3608","null","102","null","100","null","39","null","12","null","1981","null",
"0500000US48105","Crockett County, Texas","3828","null","2572","null","36","null","80","null","23","null","8","null","1109","null",
"0500000US48107","Crosby County, Texas","5989","null","4019","null","203","null","111","null","41","null","14","null","1601","null",
"0500000US48109","Culberson County, Texas","2806","null","1591","null","48","null","56","null","50","null","6","null","1055","null",
"0500000US48111","Dallam County, Texas","8829","null","5538","null","142","null","225","null","33","null","11","null","2880","null",
"0500000US48113","Dallas County, Texas","3050444","null","1320086","null","611735","null","75211","null","203085","null","4398","null","835929","null",
"0500000US48115","Dawson County, Texas","14509","null","9544","null","1004","null","240","null","86","null","17","null","3618","null",
"0500000US48117","Deaf Smith County, Texas","23237","null","13564","null","290","null","414","null","78","null","23","null","8868","null",
"0500000US48119","Delta County, Texas","5651","null","4663","null","402","null","219","null","63","null","23","null","281","null",
"0500000US48121","Denton County, Texas","1028964","null","636299","null","113638","null","27816","null","106260","null","2288","null","142663","null",
"0500000US48123","DeWitt County, Texas","22062","null","15380","null","1867","null","424","null","105","null","22","null","4264","null",
"0500000US48125","Dickens County, Texas","2020","null","1551","null","64","null","56","null","21","null","15","null","313","null",
"0500000US48127","Dimmit County, Texas","11666","null","6831","null","129","null","125","null","94","null","23","null","4464","null",
"0500000US48129","Donley County, Texas","3578","null","2912","null","227","null","138","null","42","null","13","null","246","null",
"0500000US48131","Duval County, Texas","13209","null","8325","null","208","null","103","null","66","null","8","null","4499","null",
"0500000US48133","Eastland County, Texas","19260","null","16081","null","497","null","561","null","169","null","32","null","1920","null",
"0500000US48135","Ector County, Texas","204423","null","117729","null","9522","null","3960","null","2940","null","452","null","69820","null",
"0500000US48137","Edwards County, Texas","1784","null","1275","null","17","null","45","null","26","null","12","null","409","null",
"0500000US48139","Ellis County, Texas","219039","null","143684","null","27000","null","5978","null","2639","null","428","null","39310","null",
"0500000US48141","El Paso County, Texas","1182980","null","617360","null","38200","null","20980","null","18392","null","3128","null","484920","null",
"0500000US48143","Erath County, Texas","46969","null","36702","null","1646","null","1369","null","557","null","82","null","6613","null",
"0500000US48145","Falls County, Texas","18372","null","11134","null","4023","null","348","null","106","null","14","null","2747","null",
"0500000US48147","Fannin County, Texas","38365","null","30763","null","2628","null","1493","null","319","null","39","null","3123","null",
"0500000US48149","Fayette County, Texas","27032","null","20684","null","1722","null","573","null","129","null","29","null","3895","null",
"0500000US48151","Fisher County, Texas","4042","null","3254","null","149","null","78","null","27","null","11","null","523","null",
"0500000US48153","Floyd County, Texas","6902","null","4533","null","207","null","85","null","39","null","23","null","2015","null",
"0500000US48155","Foard County, Texas","1178","null","982","null","33","null","28","null","12","null","6","null","117","null",
"0500000US48157","Fort Bend County, Texas","934727","null","381311","null","183786","null","14292","null","194276","null","1310","null","159752","null",
"0500000US48159","Franklin County, Texas","11378","null","9062","null","534","null","404","null","104","null","27","null","1247","null",
"0500000US48161","Freestone County, Texas","20729","null","14440","null","3038","null","489","null","143","null","51","null","2568","null",
"0500000US48163","Frio County, Texas","22202","null","12264","null","767","null","234","null","218","null","14","null","8705","null",
"0500000US48165","Gaines County, Texas","25458","null","18878","null","356","null","335","null","139","null","33","null","5717","null",
"0500000US48167","Galveston County, Texas","399928","null","259697","null","49174","null","9696","null","15636","null","741","null","64984","null",
